order_id,order_date,month,quarter,product_id,product_name,category,customer_id,customer_name,city,region,customer_type,salesperson,channel,quantity,unit_price,discount_pct,discount_amount,revenue,cogs,profit,payment_method,status,rating,return_reason
ORD-1798,2023-12-02,2023-12,Q4-2023,P003,USB-C Hub,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Dilnoza Haque,In-Store,3,23.37,0,0.0,70.11,51.0,19.11,Cash,Completed,4.1,
ORD-2022,2023-12-02,2023-12,Q4-2023,P001,Laptop Pro 15,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Mohin Uddin,Direct Sales,4,884.95,10,353.98,3185.82,2720.0,465.82,Card,Returned,2.8,
ORD-1030,2023-12-03,2023-12,Q4-2023,P005,Monitor 27in,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Mohin Uddin,Direct Sales,3,248.01,0,0.0,744.03,510.0,234.03,Mobile Banking,Completed,,Wrong Item
ORD-1633,2023-12-03,2023-12,Q4-2023,P003,USB-C Hub,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Arif Khan,In-Store,15,24.26,0,0.0,363.9,255.0,108.9,Card,Returned,3.1,
ORD-2011,2023-12-03,2023-12,Q4-2023,P012,Webcam HD,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Rakib Islam,In-Store,19,44.24,10,84.06,756.5,646.0,110.5,Mobile Banking,Returned,2.9,
ORD-2029,2023-12-03,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Rakib Islam,Reseller,14,14.29,15,30.01,170.05,142.8,27.25,Mobile Banking,Completed,3.1,
ORD-1015,2023-12-05,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Sabrina Noor,Direct Sales,8,12.4,5,4.96,94.24,81.6,12.64,Card,Returned,3.0,
ORD-1913,2023-12-05,2023-12,Q4-2023,P015,Sticky Notes Bulk,Stationery,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Reseller,5,6.0,15,4.5,25.5,25.5,0.0,Bank Transfer,Completed,,
ORD-2057,2023-12-05,2023-12,Q4-2023,P003,USB-C Hub,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Sabrina Noor,In-Store,8,21.23,20,33.97,135.87,136.0,-0.13,Card,Pending,4.7,
ORD-2239,2023-12-05,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Dilnoza Haque,Reseller,17,13.5,10,22.95,206.55,173.4,33.15,Mobile Banking,Returned,2.9,
ORD-1634,2023-12-06,2023-12,Q4-2023,P013,Headset Pro,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Reseller,13,70.81,0,0.0,920.53,773.5,147.03,Cash,Completed,3.9,
ORD-2075,2023-12-06,2023-12,Q4-2023,P014,Filing Cabinet,Furniture,C002,Farzana Islam,SMB,Chittagong,SMB,Sabrina Noor,In-Store,11,110.65,0,0.0,1217.15,841.5,375.65,Mobile Banking,Completed,4.8,
ORD-2139,2023-12-06,2023-12,Q4-2023,P007,Standing Desk,Furniture,C002,Farzana Islam,SMB,Chittagong,SMB,Dilnoza Haque,In-Store,5,272.93,0,0.0,1364.65,935.0,429.65,Cash,Returned,4.5,
ORD-1281,2023-12-07,2023-12,Q4-2023,P011,Whiteboard,Stationery,C003,Rahim Uddin,Individual,Sylhet,Individual,Sabrina Noor,In-Store,11,28.51,0,0.0,313.61,233.75,79.86,Card,Returned,4.4,
ORD-1625,2023-12-09,2023-12,Q4-2023,P014,Filing Cabinet,Furniture,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,Reseller,8,88.41,0,0.0,707.28,612.0,95.28,Card,Completed,4.0,
ORD-2461,2023-12-09,2023-12,Q4-2023,P006,Office Chair,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,Direct Sales,7,129.77,0,0.0,908.39,773.5,134.89,Card,Returned,2.8,
ORD-1485,2023-12-10,2023-12,Q4-2023,P003,USB-C Hub,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,19,19.36,0,0.0,367.84,323.0,44.84,Bank Transfer,Completed,3.0,
ORD-1824,2023-12-10,2023-12,Q4-2023,P008,Desk Lamp,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Rakib Islam,Reseller,12,22.44,0,0.0,269.28,183.6,85.68,Bank Transfer,Completed,3.3,
ORD-1250,2023-12-11,2023-12,Q4-2023,P005,Monitor 27in,Electronics,C006,Sumaiya Akter,Individual,Dhaka,Individual,Dilnoza Haque,Reseller,5,248.55,15,186.41,1056.34,850.0,206.34,Card,Pending,4.8,
ORD-1396,2023-12-11,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Arif Khan,Direct Sales,19,14.08,10,26.75,240.77,193.8,46.97,Bank Transfer,Completed,3.7,
ORD-2249,2023-12-12,2023-12,Q4-2023,P001,Laptop Pro 15,Electronics,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,Online,1,947.21,20,189.44,757.77,680.0,77.77,Cash,Completed,,
ORD-1379,2023-12-13,2023-12,Q4-2023,P015,Sticky Notes Bulk,Stationery,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,Online,2,5.81,15,1.74,9.88,10.2,-0.32,Card,Returned,5.0,
ORD-1636,2023-12-14,2023-12,Q4-2023,P014,Filing Cabinet,Furniture,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Rakib Islam,Online,8,90.32,0,0.0,722.56,612.0,110.56,Cash,Completed,4.5,
ORD-2046,2023-12-14,2023-12,Q4-2023,P008,Desk Lamp,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Arif Khan,Online,4,19.93,0,0.0,79.72,61.2,18.52,Mobile Banking,Completed,,Defective
ORD-2079,2023-12-14,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Dilnoza Haque,In-Store,12,11.65,0,0.0,139.8,122.4,17.4,Cash,Completed,3.3,
ORD-2315,2023-12-15,2023-12,Q4-2023,P007,Standing Desk,Furniture,C003,Rahim Uddin,Individual,Sylhet,Individual,Sabrina Noor,Reseller,9,214.25,15,289.24,1639.01,1683.0,-43.99,Bank Transfer,Completed,3.4,
ORD-2328,2023-12-15,2023-12,Q4-2023,P008,Desk Lamp,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Sabrina Noor,Online,17,18.2,15,46.41,262.99,260.1,2.89,Mobile Banking,Completed,3.8,
ORD-1867,2023-12-16,2023-12,Q4-2023,P012,Webcam HD,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Arif Khan,Online,20,43.21,5,43.21,820.99,680.0,140.99,Bank Transfer,Completed,4.8,
ORD-2128,2023-12-16,2023-12,Q4-2023,P009,Notebook Set,Stationery,C011,Imran Ali,Corporate,Dhaka,Corporate,Sabrina Noor,Direct Sales,6,6.03,10,3.62,32.56,25.5,7.06,Cash,Returned,5.0,
ORD-2150,2023-12-16,2023-12,Q4-2023,P005,Monitor 27in,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,18,226.32,0,0.0,4073.76,3060.0,1013.76,Bank Transfer,Pending,4.8,
ORD-1933,2023-12-17,2023-12,Q4-2023,P012,Webcam HD,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Mohin Uddin,In-Store,18,47.96,20,172.66,690.62,612.0,78.62,Mobile Banking,Completed,2.6,
ORD-2015,2023-12-17,2023-12,Q4-2023,P013,Headset Pro,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Arif Khan,In-Store,9,67.83,0,0.0,610.47,535.5,74.97,Cash,Completed,4.6,
ORD-2356,2023-12-17,2023-12,Q4-2023,P006,Office Chair,Furniture,C005,Kamal Pasha,SMB,Rajshahi,SMB,Arif Khan,In-Store,6,155.78,15,140.2,794.48,663.0,131.48,Mobile Banking,Completed,2.8,
ORD-2361,2023-12-17,2023-12,Q4-2023,P012,Webcam HD,Electronics,C001,Ahmed Hossain,Dhaka,Dhaka,Corporate,Dilnoza Haque,Online,15,39.01,10,58.52,526.63,510.0,16.63,Card,Completed,3.1,
ORD-1053,2023-12-19,2023-12,Q4-2023,P007,Standing Desk,Furniture,C012,Shapna Das,Individual,Mymensingh,Individual,Rakib Islam,Reseller,18,230.83,15,623.24,3531.7,3366.0,165.7,Card,Completed,3.3,
ORD-1361,2023-12-19,2023-12,Q4-2023,P001,Laptop Pro 15,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Sabrina Noor,In-Store,4,844.26,15,506.56,2870.48,2720.0,150.48,Mobile Banking,Completed,3.8,
ORD-1632,2023-12-19,2023-12,Q4-2023,P004,Mechanical Keyboard,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Dilnoza Haque,Direct Sales,7,65.21,0,0.0,456.47,327.25,129.22,Mobile Banking,Pending,3.3,
ORD-1076,2023-12-20,2023-12,Q4-2023,P010,Pen Pack,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Sabrina Noor,Direct Sales,14,3.47,5,2.43,46.15,35.7,10.45,Bank Transfer,Completed,3.9,
ORD-1333,2023-12-20,2023-12,Q4-2023,P008,Desk Lamp,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Sabrina Noor,Direct Sales,16,21.89,0,0.0,350.24,244.8,105.44,Card,Completed,,
ORD-1856,2023-12-21,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Dilnoza Haque,In-Store,20,14.06,0,0.0,281.2,204.0,77.2,Mobile Banking,Completed,,
ORD-1956,2023-12-21,2023-12,Q4-2023,P014,Filing Cabinet,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Mohin Uddin,In-Store,5,97.97,15,73.48,416.37,382.5,33.87,Bank Transfer,Completed,4.2,
ORD-1380,2023-12-22,2023-12,Q4-2023,P013,Headset Pro,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Rakib Islam,In-Store,15,81.9,0,0.0,1228.5,892.5,336.0,Mobile Banking,Completed,3.6,
ORD-2126,2023-12-22,2023-12,Q4-2023,P013,Headset Pro,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Mohin Uddin,Direct Sales,5,83.6,20,83.6,334.4,297.5,36.9,Mobile Banking,Returned,,
ORD-2453,2023-12-22,2023-12,Q4-2023,P013,Headset Pro,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Rakib Islam,Online,19,71.95,15,205.06,1161.99,1130.5,31.49,Bank Transfer,Completed,,
ORD-1441,2023-12-23,2023-12,Q4-2023,P010,Pen Pack,Stationery,C010,Riya Sen,SMB,Barisal,SMB,Arif Khan,Reseller,5,3.31,5,0.83,15.72,12.75,2.97,Cash,Completed,3.5,
ORD-1678,2023-12-23,2023-12,Q4-2023,P009,Notebook Set,Stationery,C012,Shapna Das,Individual,Mymensingh,Individual,Dilnoza Haque,Direct Sales,16,5.7,0,0.0,91.2,68.0,23.2,Card,Completed,4.8,
ORD-1023,2023-12-24,2023-12,Q4-2023,P015,Sticky Notes Bulk,Stationery,C002,Farzana Islam,SMB,Chittagong,SMB,Mohin Uddin,Reseller,8,6.37,0,0.0,50.96,40.8,10.16,Cash,Pending,4.2,Wrong Item
ORD-1844,2023-12-24,2023-12,Q4-2023,P015,Sticky Notes Bulk,Stationery,C012,Shapna Das,Individual,Mymensingh,Individual,Sabrina Noor,Reseller,17,6.4,0,0.0,108.8,86.7,22.1,Mobile Banking,Returned,4.5,
ORD-1861,2023-12-25,2023-12,Q4-2023,P010,Pen Pack,Stationery,C011,Imran Ali,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,8,3.75,0,0.0,30.0,20.4,9.6,Cash,Completed,3.9,
ORD-2021,2023-12-25,2023-12,Q4-2023,P002,Wireless Mouse,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Mohin Uddin,In-Store,9,11.91,5,5.36,101.83,91.8,10.03,Card,Returned,,
ORD-1220,2023-12-26,2023-12,Q4-2023,P012,Webcam HD,Electronics,C004,Nusrat Jahan,Corporate,Dhaka,Corporate,Sabrina Noor,Online,5,49.04,10,24.52,220.68,170.0,50.68,Cash,Completed,4.0,
ORD-1534,2023-12-26,2023-12,Q4-2023,P001,Laptop Pro 15,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Arif Khan,Online,8,819.43,15,983.32,5572.12,5440.0,132.12,Mobile Banking,Completed,2.5,
ORD-1614,2023-12-26,2023-12,Q4-2023,P014,Filing Cabinet,Furniture,C011,Imran Ali,Corporate,Dhaka,Corporate,Sabrina Noor,Online,7,101.3,10,70.91,638.19,535.5,102.69,Mobile Banking,Completed,2.8,
ORD-1499,2023-12-28,2023-12,Q4-2023,P005,Monitor 27in,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Rakib Islam,In-Store,6,227.12,0,0.0,1362.72,1020.0,342.72,Card,Completed,,
ORD-1533,2023-12-28,2023-12,Q4-2023,P013,Headset Pro,Electronics,C005,Kamal Pasha,Rajshahi,Rajshahi,SMB,Rakib Islam,Reseller,11,67.79,10,74.57,671.12,654.5,16.62,Cash,Completed,3.6,
ORD-2314,2023-12-28,2023-12,Q4-2023,P014,Filing Cabinet,Furniture,C014,Parisa Begum,Corporate,Dhaka,Corporate,Sabrina Noor,Reseller,20,93.44,15,280.32,1588.48,1530.0,58.48,Bank Transfer,Completed,3.0,Defective
ORD-1560,2023-12-29,2023-12,Q4-2023,P010,Pen Pack,Stationery,C011,Imran Ali,Dhaka,Dhaka,Corporate,Rakib Islam,Direct Sales,20,3.49,20,13.96,55.84,51.0,4.84,Mobile Banking,Returned,2.8,Defective
ORD-1718,2023-12-29,2023-12,Q4-2023,P013,Headset Pro,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,Reseller,17,72.52,5,61.64,1171.2,1011.5,159.7,Cash,Completed,3.3,
ORD-1051,2023-12-30,2023-12,Q4-2023,P013,Headset Pro,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Rakib Islam,Online,11,72.37,10,79.61,716.46,654.5,61.96,Card,Completed,3.5,
ORD-1744,2023-12-31,2023-12,Q4-2023,P004,Mechanical Keyboard,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Mohin Uddin,Online,9,55.17,0,0.0,496.53,420.75,75.78,Bank Transfer,Completed,4.1,
ORD-1768,2023-12-31,2023-12,Q4-2023,P003,USB-C Hub,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Mohin Uddin,In-Store,4,20.99,15,12.59,71.37,68.0,3.37,Cash,Pending,3.7,Defective
ORD-1862,2024-01-01,2024-01,Q1-2024,P015,Sticky Notes Bulk,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Mohin Uddin,Reseller,8,6.5,0,0.0,52.0,40.8,11.2,Card,Pending,3.3,
ORD-2295,2024-01-02,2024-01,Q1-2024,P012,Webcam HD,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Mohin Uddin,Online,6,40.43,5,12.13,230.45,204.0,26.45,Bank Transfer,Completed,5.0,Defective
ORD-1570,2024-01-03,2024-01,Q1-2024,P011,Whiteboard,Stationery,C002,Farzana Islam,SMB,Chittagong,SMB,Dilnoza Haque,Direct Sales,12,27.59,5,16.55,314.53,255.0,59.53,Mobile Banking,Pending,2.7,
ORD-2195,2024-01-03,2024-01,Q1-2024,P009,Notebook Set,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Sabrina Noor,Reseller,10,5.73,20,11.46,45.84,42.5,3.34,Mobile Banking,Completed,2.9,
ORD-1175,2024-01-04,2024-01,Q1-2024,P009,Notebook Set,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Dilnoza Haque,Reseller,16,5.45,20,17.44,69.76,68.0,1.76,Card,Completed,2.6,Wrong Item
ORD-2166,2024-01-04,2024-01,Q1-2024,P007,Standing Desk,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,Direct Sales,16,237.8,5,190.24,3614.56,2992.0,622.56,Mobile Banking,Completed,3.4,
ORD-2413,2024-01-04,2024-01,Q1-2024,P005,Monitor 27in,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Mohin Uddin,Reseller,14,193.21,10,270.49,2434.45,2380.0,54.45,Cash,Returned,3.0,
ORD-2445,2024-01-04,2024-01,Q1-2024,P008,Desk Lamp,Furniture,C005,Kamal Pasha,SMB,Rajshahi,SMB,Sabrina Noor,Direct Sales,17,21.23,20,72.18,288.73,260.1,28.63,Cash,Returned,4.9,
ORD-1120,2024-01-05,2024-01,Q1-2024,P002,Wireless Mouse,Electronics,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Dilnoza Haque,Direct Sales,18,13.23,10,23.81,214.33,183.6,30.73,Cash,Returned,3.1,
ORD-1342,2024-01-06,2024-01,Q1-2024,P002,Wireless Mouse,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Mohin Uddin,Direct Sales,14,13.75,0,0.0,192.5,142.8,49.7,Mobile Banking,Pending,4.2,
ORD-1511,2024-01-06,2024-01,Q1-2024,P010,Pen Pack,Stationery,C008,Mitu Begum,SMB,Chittagong,SMB,Dilnoza Haque,Online,19,3.24,0,0.0,61.56,48.45,13.11,Mobile Banking,Pending,2.5,
ORD-1795,2024-01-06,2024-01,Q1-2024,P015,Sticky Notes Bulk,Stationery,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,7,6.4,5,2.24,42.56,35.7,6.86,Bank Transfer,Completed,3.5,
ORD-1758,2024-01-07,2024-01,Q1-2024,P009,Notebook Set,Stationery,C008,Mitu Begum,SMB,Chittagong,SMB,Rakib Islam,In-Store,5,6.13,0,0.0,30.65,21.25,9.4,Mobile Banking,Returned,,
ORD-1440,2024-01-08,2024-01,Q1-2024,P007,Standing Desk,Furniture,C003,Rahim Uddin,Individual,Sylhet,Individual,Arif Khan,Online,11,261.06,0,0.0,2871.66,2057.0,814.66,Bank Transfer,Completed,3.7,
ORD-2448,2024-01-08,2024-01,Q1-2024,P007,Standing Desk,Furniture,C003,Rahim Uddin,Individual,Sylhet,Individual,Mohin Uddin,Online,7,246.26,15,258.57,1465.25,1309.0,156.25,Mobile Banking,Completed,,
ORD-1027,2024-01-09,2024-01,Q1-2024,P015,Sticky Notes Bulk,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Arif Khan,Reseller,2,7.32,0,0.0,14.64,10.2,4.44,Bank Transfer,Pending,4.8,
ORD-1358,2024-01-09,2024-01,Q1-2024,P014,Filing Cabinet,Furniture,C007,Tariq Hassan,Corporate,Khulna,Corporate,Mohin Uddin,In-Store,9,97.67,10,87.9,791.13,688.5,102.63,Cash,Completed,3.9,Wrong Item
ORD-2255,2024-01-10,2024-01,Q1-2024,P005,Monitor 27in,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Mohin Uddin,Online,6,237.11,5,71.13,1351.53,1020.0,331.53,Bank Transfer,Completed,3.1,
ORD-1948,2024-01-11,2024-01,Q1-2024,P001,Laptop Pro 15,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Rakib Islam,Online,20,924.73,0,0.0,18494.6,13600.0,4894.6,Mobile Banking,Completed,3.5,
ORD-2434,2024-01-11,2024-01,Q1-2024,P005,Monitor 27in,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Rakib Islam,Reseller,5,196.31,10,98.16,883.39,850.0,33.39,Bank Transfer,Completed,4.4,
ORD-1842,2024-01-12,2024-01,Q1-2024,P011,Whiteboard,Stationery,C005,Kamal Pasha,SMB,Rajshahi,SMB,Dilnoza Haque,Direct Sales,13,26.64,20,69.26,277.06,276.25,0.81,Card,Completed,2.8,
ORD-1571,2024-01-13,2024-01,Q1-2024,P010,Pen Pack,Stationery,C003,Rahim Uddin,Sylhet,Sylhet,Individual,Rakib Islam,Direct Sales,14,3.42,0,0.0,47.88,35.7,12.18,Card,Completed,3.8,
ORD-1652,2024-01-13,2024-01,Q1-2024,P009,Notebook Set,Stationery,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Arif Khan,In-Store,6,5.24,5,1.57,29.87,25.5,4.37,Bank Transfer,Returned,3.5,Wrong Item
ORD-2260,2024-01-13,2024-01,Q1-2024,P012,Webcam HD,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Rakib Islam,Online,17,43.17,0,0.0,733.89,578.0,155.89,Bank Transfer,Completed,3.2,
ORD-1985,2024-01-15,2024-01,Q1-2024,P003,USB-C Hub,Electronics,C005,Kamal Pasha,SMB,Rajshahi,SMB,Dilnoza Haque,Reseller,11,23.36,20,51.39,205.57,187.0,18.57,Bank Transfer,Pending,3.5,
ORD-1228,2024-01-16,2024-01,Q1-2024,P003,USB-C Hub,Electronics,C012,Shapna Das,Individual,Mymensingh,Individual,Arif Khan,Reseller,9,23.4,0,0.0,210.6,153.0,57.6,Bank Transfer,Completed,3.2,Defective
ORD-1374,2024-01-16,2024-01,Q1-2024,P008,Desk Lamp,Furniture,C012,Shapna Das,Individual,Mymensingh,Individual,Sabrina Noor,Online,2,18.88,20,7.55,30.21,30.6,-0.39,Mobile Banking,Returned,,
ORD-2491,2024-01-16,2024-01,Q1-2024,P010,Pen Pack,Stationery,C007,Tariq Hassan,Corporate,Khulna,Corporate,Sabrina Noor,Online,13,3.12,5,2.03,38.53,33.15,5.38,Bank Transfer,Completed,,
ORD-1589,2024-01-17,2024-01,Q1-2024,P012,Webcam HD,Electronics,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,Direct Sales,14,42.33,15,88.89,503.73,476.0,27.73,Card,Completed,3.5,
ORD-1864,2024-01-17,2024-01,Q1-2024,P012,Webcam HD,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Dilnoza Haque,Online,5,38.43,0,0.0,192.15,170.0,22.15,Cash,Returned,3.2,
ORD-2185,2024-01-17,2024-01,Q1-2024,P014,Filing Cabinet,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Rakib Islam,Reseller,9,101.08,10,90.97,818.75,688.5,130.25,Card,Pending,3.2,
ORD-2201,2024-01-17,2024-01,Q1-2024,P006,Office Chair,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Sabrina Noor,In-Store,4,142.33,20,113.86,455.46,442.0,13.46,Card,Completed,4.6,
ORD-2327,2024-01-17,2024-01,Q1-2024,P011,Whiteboard,Stationery,C004,Nusrat Jahan,Dhaka,Dhaka,Corporate,Sabrina Noor,In-Store,19,28.61,0,0.0,543.59,403.75,139.84,Cash,Completed,2.7,
ORD-2421,2024-01-17,2024-01,Q1-2024,P007,Standing Desk,Furniture,C013,Zahid Hasan,SMB,Sylhet,SMB,Mohin Uddin,Reseller,3,228.06,15,102.63,581.55,561.0,20.55,Mobile Banking,Completed,2.7,
ORD-1011,2024-01-18,2024-01,Q1-2024,P013,Headset Pro,Electronics,C003,Rahim Uddin,Individual,Sylhet,Individual,Mohin Uddin,Reseller,18,86.52,10,155.74,1401.62,1071.0,330.62,Bank Transfer,Completed,,
ORD-2099,2024-01-18,2024-01,Q1-2024,P013,Headset Pro,Electronics,C012,Shapna Das,Mymensingh,Mymensingh,Individual,Dilnoza Haque,Reseller,5,74.26,5,18.57,352.73,297.5,55.23,Bank Transfer,Completed,3.3,
ORD-2130,2024-01-18,2024-01,Q1-2024,P009,Notebook Set,Stationery,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Mohin Uddin,Reseller,13,5.53,20,14.38,57.51,55.25,2.26,Bank Transfer,Completed,4.1,
ORD-2148,2024-01-18,2024-01,Q1-2024,P007,Standing Desk,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Sabrina Noor,Direct Sales,20,264.2,0,0.0,5284.0,3740.0,1544.0,Bank Transfer,Completed,3.8,
ORD-1940,2024-01-19,2024-01,Q1-2024,P001,Laptop Pro 15,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Dilnoza Haque,In-Store,6,842.73,5,252.82,4803.56,4080.0,723.56,Bank Transfer,Returned,4.3,
ORD-2018,2024-01-19,2024-01,Q1-2024,P003,USB-C Hub,Electronics,C002,Farzana Islam,SMB,Chittagong,SMB,Sabrina Noor,Direct Sales,6,22.81,20,27.37,109.49,102.0,7.49,Card,Completed,,
ORD-1834,2024-01-20,2024-01,Q1-2024,P013,Headset Pro,Electronics,C015,Tanvir Ahmed,Individual,Rangpur,Individual,Rakib Islam,Reseller,14,68.52,10,95.93,863.35,833.0,30.35,Bank Transfer,Completed,3.6,
ORD-1097,2024-01-21,2024-01,Q1-2024,P007,Standing Desk,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Mohin Uddin,Online,11,219.39,0,0.0,2413.29,2057.0,356.29,Cash,Completed,,
ORD-1338,2024-01-23,2024-01,Q1-2024,P007,Standing Desk,Furniture,C003,Rahim Uddin,Individual,Sylhet,Individual,Mohin Uddin,Direct Sales,4,210.09,10,84.04,756.32,748.0,8.32,Card,Pending,,
ORD-1858,2024-01-24,2024-01,Q1-2024,P011,Whiteboard,Stationery,C011,Imran Ali,Corporate,Dhaka,Corporate,Dilnoza Haque,In-Store,1,27.89,0,0.0,27.89,21.25,6.64,Bank Transfer,Returned,2.8,
ORD-1885,2024-01-24,2024-01,Q1-2024,P006,Office Chair,Furniture,C008,Mitu Begum,SMB,Chittagong,SMB,Arif Khan,In-Store,6,143.34,10,86.0,774.04,663.0,111.04,Mobile Banking,Returned,3.9,
ORD-1147,2024-01-25,2024-01,Q1-2024,P003,USB-C Hub,Electronics,C014,Parisa Begum,Corporate,Dhaka,Corporate,Arif Khan,Direct Sales,8,19.19,15,23.03,130.49,136.0,-5.51,Mobile Banking,Returned,,
ORD-1403,2024-01-25,2024-01,Q1-2024,P009,Notebook Set,Stationery,C012,Shapna Das,Individual,Mymensingh,Individual,Mohin Uddin,Online,4,6.11,5,1.22,23.22,17.0,6.22,Card,Completed,3.6,Defective
ORD-2000,2024-01-25,2024-01,Q1-2024,P001,Laptop Pro 15,Electronics,C008,Mitu Begum,SMB,Chittagong,SMB,Mohin Uddin,Online,15,855.8,0,0.0,12837.0,10200.0,2637.0,Cash,Completed,3.9,
ORD-1650,2024-01-26,2024-01,Q1-2024,P004,Mechanical Keyboard,Electronics,C007,Tariq Hassan,Corporate,Khulna,Corporate,Rakib Islam,Direct Sales,3,61.07,0,0.0,183.21,140.25,42.96,Mobile Banking,Completed,,
ORD-1877,2024-01-26,2024-01,Q1-2024,P013,Headset Pro,Electronics,C011,Imran Ali,Corporate,Dhaka,Corporate,Mohin Uddin,Direct Sales,3,86.56,0,0.0,259.68,178.5,81.18,Cash,Pending,4.0,
ORD-2078,2024-01-26,2024-01,Q1-2024,P008,Desk Lamp,Furniture,C007,Tariq Hassan,Corporate,Khulna,Corporate,Rakib Islam,Direct Sales,16,18.02,0,0.0,288.32,244.8,43.52,Card,Returned,4.9,Changed Mind
ORD-2470,2024-01-26,2024-01,Q1-2024,P009,Notebook Set,Stationery,C009,Nasim Chowdhury,Individual,Dhaka,Individual,Rakib Islam,In-Store,2,5.81,20,2.32,9.3,8.5,0.8,Bank Transfer,Pending,4.2,Defective
ORD-1029,2024-01-27,2024-01,Q1-2024,P014,Filing Cabinet,Furniture,C001,Ahmed Hossain,Corporate,Dhaka,Corporate,Rakib Islam,Reseller,16,91.51,20,292.83,1171.33,1224.0,-52.67,Card,Completed,,
